"ID ";"Rubrik ";"Titel-DE ";"Title-EN ";"Text-DE ";"Text-EN ";"Bild ";"Zeichnung ";"Kategorie-DE ";"Kategorie-EN "
"3821 ";" 13.20 ";"NPT-Innengewinde ANSI B 2.1 POM - NBR ";"NPT-Female Thread ANSI B 2.1 POM - NBR ";"L-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"L-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_NPT-Innengewinde.png ";"BK3 - Dreiwege - Umschalt-Kugelhähne - L-Bohrung ";"BK3 - Three-Way ball valves - L-bore "
"3832 ";" 13.21 ";"Rohrgewinde DIN ISO 228 POM - NBR ";"BSP Female Thread DIN ISO 228 POM - NBR ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrgewinde_DIN_ISO_228.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3830 ";" 13.21 ";"Rohrverschraubung Leichte Reihe DIN 2353 PTFE - FPM ";"For Compression Fitting Light Series DIN 2353 PTFE - FPM ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrverschraubung_leicht.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3835 ";" 13.21 ";"Rohrverschraubung Schwere Reihe DIN 2353- POM - NBR ";"For Compression Fitting Heavy Series DIN 2353 POM - NBR ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrverschraubung_schwer.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3831 ";" 13.21 ";"Rohrverschraubung Schwere Reihe DIN 2353 PTFE - FPM ";"For Compression Fitting Heavy Series DIN 2353 PTFE - FPM ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrverschraubung_schwer.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3834 ";" 13.21 ";"Rohrverschraubung Leichte Reihe DIN 2353 POM - NBR ";"For Compression Fitting Light Series DIN 2353 POM - NBR ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrverschraubung_leicht.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3828 ";" 13.21 ";"Rohrgewinde DIN ISO 228  PTFE - FPM ";"BSP Female Thread DIN ISO 228 PTFE - FPM ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_Rohrgewinde_DIN_ISO_228.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3829 ";" 13.21 ";"NPT-Innengewinde ANSI B 2.1- POM - NBR ";"NPT-Female Thread ANSI B 2.1 POM - NBR ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_NPT-Innengewinde.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3833 ";" 13.21 ";"NPT-Innengewinde ANSI B 2.1 PTFE - FPM ";"NPT-Female Thread ANSI B 2.1 PTFE - FPM ";"T-Bohrung
Serie 100
DN 4 bis DN 50
Gehäuse, Kugel und Schaltwelle, V4a (AISI 316)
Unsere Kugelhähne werden einzeln einer Prüfung auf Festigkeit, Dichtheit und besonderen geltenden Richtlinien unterzogen.
Abnahmeprüfzeugnis 3.1 B oder 3.1 C nach DIN EN 102 ";"T-Bore
Series 100
DN 4 to DN 50
Body, Ball and Stem, V4a (AISI 316)
Each PH ball valve is subject to an inspection for resistance, sealing and special characteristics.
Inspection control certificates 3.1 B or 3.1 C per DIN EN 10204 can be supplied on requ ";"BK3.png ";"BK3_Web_NPT-Innengewinde.png ";"BK3 - Dreiwege-Umschalt-Kugelhähne - T-Bohrung ";"BK3 - Three-Way Ball Valves - T-bore "
"3728 ";" 13.23 ";"Hochdruck-Flanschkugelhähne ";"High Pressure Flange Ball Valves ";"Mit Flansch nach SAE J 518 / DIN 6162
3.000 PSI + 6.000 PSI
Für SAE-Flanschhälften, Rubrik 2.54
1 = Kugeldichtung - POM
2 = Schaltwellendichtung - NBR ";"With Flange to SAE J 518 / DIN 6162
3.000 PSI + 6.000 PSI
For SAE-Split Flange Halves, Category 2.54
1 = Ball Sealing - POM
2 = Stem Sealing - NBR ";"FKH.png ";"FKH.png ";"FKH - Hochdruck-Flanschkugelhähne ";"FKH - High Pressure Flange Ball Valves "
"3729 ";" 13.24 ";"Volle Bohrung ";"Full-Port ";"Rohrinnengewinde: DIN / ISO 228
Zweiteilig - 1.4408
Volle Bohrung
Dichtungen: Kugel + Schaltwelle = PTFE (-20°C + 180°C)
Bei höheren Temperaturen beachten Sie bitte das Druck- / Temperaturdiagramm. ";"BSP Female Thread: DIN / ISO 228
Two-piece - AISI 316
Full-Port
Sealings: Ball + Stem = PTFE (-20°C to +180°C)
At higher temperatures please note the pressure / temperature diagram. ";"KH-G_o.png ";"KH-G.png ";"KH - Niederdruck - Kugelhähne - 
Volle Bohrung ";"KH - Low Pressure Ball Valves - 
Full-Port "
"3730 ";" 13.25 ";"L-Bohrung ";"L-Port ";"Rohrinnengewinde: DIN / ISO 228
3-Wege - 1.4408
L-Bohrung
Dichtungen: Kugel + Schaltwelle = PTFE (-20°C  bis + 180°C)
Bei höheren Temperaturen beachten Sie bitte das Druck- / Temperaturdiagramm. ";"BSP Female Thread: DIN / ISO 228
3-Way - AISI 316
L-Port
Sealings: Ball + Stem = PTFE (-20°C to +180°C)
At higher temperatures please note the pressure / temperature diagram. ";"KH-G-L.png ";"KH-G-L.png ";"KH-3W - Niederdruck-Kugelhähne - L- & T-Bohrung ";"KH-3W - Low Pressure Ball Valves
L- and T-bore "
"3731 ";" 13.26 ";"T-Bohrung ";"T-Port ";"Rohrinnengewinde: DIN / ISO 228
3-Wege - 1.4408
T-Bohrung
Dichtungen: Kugel + Schaltwelle = PTFE (-20°C bis + 180°C)
Bei höheren Temperaturen beachten Sie bitte das Druck- / Temperaturdiagramm. ";"BSP Female Thread: DIN / ISO 228
3-Way - AISI 316
T-Port
Sealings: Ball + Stem = PTFE (-20°C to +180°C)
At higher temperatures please note the pressure / temperature diagram. ";"KH-G-T.png ";"KH-G-T.png ";"KH-3W - Niederdruck-Kugelhähne - L- & T-Bohrung ";"KH-3W - Low Pressure Ball Valves
L- and T-bore "
"3910 ";" 13.27 ";"Hochdruck-Absperrventile - Innenliegende Spindel ";"High Pressure Ball Valves - Internal Threaded Spindle ";"Mit innenliegender Spindel
Innengewinde: Whitworth-Rohrgewinde - Zylindrisch
Hinweis: Stopfbuchspackung (Graphit) vor erster Inbetriebnahme nachziehen. ";"With Internal Threaded Spindle
Female Thread: BSP - Parallel
Note: Adjust stuffing box packing (Graphite) prior to initial working period. ";"HVa-IG.png ";"HVa-IG.png ";"HV - Hochdruck - Absperrventile ";"HV - High Pressure - Valves "
"3733 ";" 13.28 ";"Hochdruck-Absperrventile - Innenliegende Spindel ";"High Pressure Ball Valves - Internal Threaded Spindle ";"Mit innenliegender Spindel
Anschluss mit 24° Konus für Schneidringverbindung
DIN 2353
Hinweis: Stopfbuchspackung (Graphit) vor erster Inbetriebnahme nachziehen. ";"With Internal Threaded Spindle
Connection with 24°-Cone for Compression Couplings
DIN 2353
Note: Adjust stuffing box packing (Graphite) prior to initial working period. ";"HVa.png ";"HVa.png ";"HV - Hochdruck - Absperrventile ";"HV - High Pressure - Valves "
"3732 ";" 13.29 ";"Hochdruck-Absperrventile - Außenliegende Spindel ";"High Pressure Ball Valves - External Threaded Spindle ";"Mit außenliegender Spindel
Anschluss mit 24° Konus für Schneidringverbindung
DIN 2353
Hinweis: Stopfbuchspackung (Graphit) vor erster Inbetriebnahme nachziehen. ";"With External Threaded Spindle
Connection with 24°-Cone for Compression Couplings
DIN 2353
Note: Adjust stuffing box packing (Graphite) prior to initial working period. ";"HVb.png ";"HVa.png ";"HV - Hochdruck - Absperrventile ";"HV - High Pressure - Valves "
"3734 ";" 13.30 ";"Nadelventile ";"Needle Valves ";"Mit Stopfbuchspackung - PTFE
Rohrinnengewinde - DIN / ISO 228
NPT-Innengewinde
Temperatur: -20°C bis +200°C
Hinweis: Stopfbuchspackung (PTFE) vor erster Inbetriebnahme nachziehen. ";"With Stuffing Box Packing - PTFE
BSP Female Thread DIN / ISO 228
NPT Female Thread
Temperature: -20°C up to +200°C
Note: Adjust stuffing box packing (PTFE) prior to initial working period. ";"NV.png ";"NV.png ";"NV - Nadelventile ";"NV - Needle - Valves "
"3933 ";" 13.32 ";"Nadel-Durchfluss-Drossel-Ventile ";"Needle Flow Control Valves ";"<div>Rohrgewinde: DIN / ISO 228</div>

<div>BSP - Innengewinde</div>

<div>Temperatur: -30°C bis + 100°C</div>

<div>Dichtungen: NBR</div>

<div>Hinweis: Durchfluss-Drossel-Ventile nicht als </div>

<div>Absperrventile nutzen, geringe Leckagerate auch </div>

<div>bei max. Drosselposition möglich</div> ";"<div>BSP Female Threat DIN / ISO 228</div>

<div>Tmeperature: -30°C bis + 100°C</div>

<div>Seals: NBR</div>

<div>Note: Flow control valves should not be used as </div>

<div>shutt-off device, small leakage rates may </div>

<div>accure in fully closed position</div> ";"NDV.png ";"NDV-G.png ";"NDV - Nadel - Durchfluss - Drossel-Ventile ";"NDV - Needle - Flow - Control - Valves "
"3934 ";" 13.33 ";"Nadel-Rückschlag-Durchfluss-Drossel-Ventile ";"Needle Flow Control Check Valves ";"<div>Rohrgewinde: DIN / ISO 228</div>

<div>BSP - Innengewinde</div>

<div>Temperatur: -30°C bis + 100°C</div>

<div>Dichtungen: NBR</div>

<div>Öffnungsdruck: 0,5 bar</div>

<div>Hinweis: Durchfluss-Drossel-Ventile nicht als </div>

<div>Absperrventile nutzen, geringe Leckagerate auch </div>

<div>bei max. Drosselposition möglich</div> ";"<div>BSP Female Threat DIN / ISO 228</div>

<div>Tmeperature: -30°C bis + 100°C</div>

<div>Seals: NBR</div>

<div>Cracking pressue: 0,5 bar</div>

<div>Note: Flow control valves should not be used as </div>

<div>shutt-off device, small leakage rates may </div>

<div>accure in fully closed position</div>

<div>&nbsp;</div> ";"NDRV.png ";"NDRV-G.png ";"NDRV - Nadel- Rückschlag -Durchfluss - Drossel - Ventile ";"NDRV - Needle - Flow - Control - Check - Valves "
"3735 ";" 14.2 ";"Messanschlüsse ";"Test Point Pressure Gauge Connectors ";"<div>Mit Schraubkupplung M 16 x 2 O-Ring - FPM</div> ";"<div>With Connection M 16 x 2 O-ring - FPM</div> ";"MAS.png ";"MAS.png ";"MAS - Messanschlüsse ";"MAS - Test Point - Pressure - Gauge - Connectors "
"3736 ";" 14.3 ";"Gerade Messverschraubungen - GMV - Standard ";"Straight Test Point Pressure Gauge Fittings - GMV - Standard ";"<div>Mit Schraubkupplung M 16 x 2 O-Ring - FPM Lieferung komplett mit Mutter und Schneidring</div> ";"<div>With Connection M 16 x 2 O-ring - FPM Delivery complete with Nut and Cutting Ring</div> ";"GMV.png ";"gmv.png ";"GMV - Gerade - Messverschraubungen ";"GMV - Straight - Test Point - Pressure - Gauge - Fittings "
"3737 ";" 14.4 ";"Gerade Messverschraubungen - GMV - SC ";"Straight Test Point Pressure Gauge Fittings - GMV - SC ";"<div>Mit Schraubkupplung M 16 x 2 &nbsp;O-Ring - FPM Lieferung komplett mit Mutter und Schneidring</div> ";"<div>With Connection M 16 x 2 O-ring - FPM Delivery complete with Nut and Cutting Ring</div> ";"GMV-SC.png ";"GMV-SC.png ";"GMV - Gerade - Messverschraubungen ";"GMV - Straight - Test Point - Pressure - Gauge - Fittings "
"3738 ";" 14.5 ";"Gerade Messverschraubungen - GMV - OMD ";"Straight Test Point Pressure Gauge Fittings - GMV - OMD ";"<div>Mit Schraubkupplung M 16 x 2 &nbsp;O-Ring - FPM</div> ";"<div>With Connection M 16 x 2 &nbsp;O-ring - FPM</div> ";"GMV-OMD.png ";"gmv-omd.png ";"GMV - Gerade - Messverschraubungen ";"GMV - Straight - Test Point - Pressure - Gauge - Fittings "
"3739 ";" 14.6 ";"Messanschlüsse - VKA - DKO ";"Test Point Pressure Gauge Connectors - VKA - DKO ";"<div>Mit Schraubkupplung M 16 x 2 Anschluss mit Dichtkegel und O-Ring - FPM Passend in Bohrungsform W DIN 3861 Mit 24°-Konus</div> ";"<div>With Connection M 16 x 2 Connection with Taper and O-ring - FPM For Port End W DIN 3861 With 24°-cone</div> ";"VKA-DKOL_VKA-DKOS.png ";"VKA-DKOL_VKA-DKOS.png ";"VKA-DKO - Messanschlüsse ";"VKA-DKO - Test Point - Pressure - Gauge - Connectors "
"3740 ";" 14.7 ";"Hochdruck Messschäuche - SMS ";"High Pressure Test Hoses - SMS ";"Mit Schraubkupplung M 16 x 2 ";"With Metric Swivel End M 16 x 2 ";"SMS.png ";"SMS.png ";"SMS - Hochdruck - Messschläuche ";"SMS - High Pressure - Test - Hoses "
"3741 ";" 14.8 ";"Manometer-Messanschlüsse - SMA ";"Gauge Test Adaptors - SMA ";"<div>Innengewinde - Starr: BSP + NPT Außengewinde: M 16 x 2 Dichtung: FPM</div> ";"<div>Female Thread: BSP + NPT Male Thread: M 16 x 2 Sealing: FPM</div> ";"SMA.png ";"SMA.png ";"SMA - Manometer - Messanschlüsse ";"SMA - Gauge Test Adaptors "
"3742 ";" 14.9 ";"Manometer-Direktanschlüsse - SMD ";"Direct Gauge Adaptors - SMD ";"Innengewinde - Starr: BSP + NPT
Muttergewinde: M 16 x 2 ";"Female Thread: BSP + NPT
Nut Female Swivel: M 16 x 2 ";"SMD.png ";"SMD.png ";"SMD - Manometer-Direktanschlüsse ";"SMD - Direct - Gauge - Adaptors "
"3752 ";" 15.10 ";"NPT-Innengewinde ";"NPT-Female ";"<div>ISO 7241-Form B Komplett hergestellt aus Edelstahl mit FPM-Dichtungen und PTFE-Stützringen Rohrinnengewinde DIN / ISO 228</div>

<div>Diese Kupplungen sind austauschbar mit ISO 7241- Form B.</div> ";"<div>ISO 7241-Form B</div>

<div>Completely made in AISI 316 Stainless Steel, FPM Seals and PTFE &quot;bk&quot; Rings</div>

<div>BSPP - Female Thread DIN / ISO 228 </div>

<div>They are interchangeable with ISO 7241-Form B</div> ";"SV-NPT.png ";"SV-NPT.png ";"Steckkupplungen ISO 7241 -Form B ";"Quick Release Couplings ISO 7241 -Form B "
"3902 ";" 15.12 ";"Rohrinnengewinde - ISO 228 ";"BSP-Parallel - ISO 228 ";"<div>ISO 7241-1 - Form A Komplett hergestellt aus Edelstahl &nbsp;mit FPM-Dichtungen und PTFE-Stützringen Rohrinnengewinde DIN / ISO 228 </div> ";"<div>ISO 7241-1 - Form A Completely made in AISI 316 Stainless Steel, &nbsp;FPM Seals and PTFE &quot;bk&quot; Rings BSPP - Female Thread DIN / ISO 228 </div> ";"SV-G-ISO-A.png ";"SV-G-ISO-A.png ";"Steckkupplungen ISO Norm A ";"Quick Release Couplings ISO-Norm A "
"3753 ";" 15.15 ";"Typ: SK - BSP - Zylindrisch ";"Type: SK - BSP - Parallel ";"Anschluss-Innengewinde: BSP - Zylindrisch
DIN / ISO 228 ";"Female Thread: BSP - Parallel
DIN / ISO 228 ";"SKM-G_SKS-G.png ";"SKM-G_SKS-G.png ";"Schnellverschluss-Schraubkupplungen
Typ: SK ";"Quick Disconnect Screw Couplings
Type: SK "
"3754 ";" 15.16 ";"Typ: SK - Für lötlose Rohrverschraubungen ";"Type: SK - For Solderless Connectors ";"Anschluss für lötlose Rohrverschraubungen 
DIN 2353 / DIN EN ISO 8434-1 ";"Fittings for Solderless Connectors 
DIN 2353 / DIN EN ISO 8434-1 ";"SKM-L_SKS-L.png ";"SKM-L_SKS-L.png ";"Schnellverschluss-Schraubkupplungen
Typ: SK ";"Quick Disconnect Screw Couplings
Type: SK "
"3755 ";" 15.17 ";"Typ: SK - Für lötlose Rohrverschraubungen ";"Type: SK - For Solderless Connectors ";"Anschluss für lötlose Rohrverschraubungen 
DIN 2353 / DIN EN ISO 8434-1 ";"Fittings for Solderless Connectors 
DIN 2353 / DIN EN ISO 8434-1 ";"SKM-S_SKS-S.png ";"SKM-S_SKS-S.png ";"Schnellverschluss-Schraubkupplungen
Typ: SK ";"Quick Disconnect Screw Couplings
Type: SK "
"3743 ";" 15.18 ";"Verschlusskappe - Typ: SK ";"Dust Cap - Type: SK ";"Staubschutz für Schnellverschluss-
Schraubkupplungen
Verschlusskappe - Kunststoff - für Muffe ";"Dust Protection for Quick Screw Couplings
Dust Cap - Plastic - for Female ";"SS-SKM.png ";"SS-SKM.png ";"Zubehör für Schnellverschluss-Schraubkupplungen ";"Accessories for Quick Disconnect Screw Couplings "
"3744 ";" 15.19 ";"Verschlussstopfen - Typ: SK ";"Dust Plug - Type: SK ";"Staubschutz für Schnellverschluss-
Schraubkupplungen
Verschlussstopfen - Kunststoff - für Stecker ";"Dust Protection for Quick Screw Couplings
Dust Plug - Plastic - for Male ";"SS-SKS.png ";"SS-SKS.png ";"Zubehör für Schnellverschluss-Schraubkupplungen ";"Accessories for Quick Disconnect Screw Couplings "
"3745 ";" 15.20 ";"Verschlusskappe - Typ: ISO-Norm B ";"Dust Cap - Type: ISO-Norm B ";"<div>Staubschutz für Schnellverschluss-Steckkupplungen </div>

<div>Verschlusskappe - Kunststoff - für Stecker</div> ";"<div>Dust Protection for Quick Release Couplings Dust Cap - Plastic - for Male</div> ";"SS-St.png ";"SS-St.png ";"Zubehör für Schnellverschluss-Schraubkupplungen ";"Accessories for Quick Disconnect Screw Couplings "
"3746 ";" 15.21 ";"Verschlussstopfen - Typ: ISO-Norm B ";"Dust Plug - Type: ISO-Norm B ";"<div>Staubschutz für Schnellverschluss-Steckkupplungen </div>

<div>Verschlussstopfen - Kunststoff - für Muffe</div> ";"<div>Dust Protection for Quick Release Couplings Dust Plug - Plastic - for Female</div> ";"SS-Mu.png ";"SS-Mu.png ";"Zubehör für Schnellverschluss-Schraubkupplungen ";"Accessories for Quick Disconnect Screw Couplings "
"3747 ";" 15.24 ";"Flat-Face Steckkupplungen - Typ: FF - BSP - Zylindrisch ";"Flat-Face Quick Release Couplings - Type: FF - BSP - Parallel ";"<div>Nach ISO-Norm 16028 Standard Mit Rohrinnengewinde: BSP -Zylindrisch DIN / ISO 228</div> ";"<div>According to ISO-Norm 16028 Standard Female Thread: BSP - Parallel DIN / ISO 228</div> ";"FF.png ";"FF.png ";"Flat-Face Steckkupplungen ";"Flat-Face Quick Release Couplings "
"3908 ";" 15.25 ";"Verschlussstopfen - Typ: ISO-Norm 16028 ";"Dust Plug - Type: ISO-Norm 16028 ";"<div>Staubschutz für Flat-Face Steckkupplungen <br>
Verschlussstopfen - Kunststoff - für Muffe</div> ";"<div>Dust Protection for Flat-Face Quick Release Couplings <br>
Dust Plug - Plastic - for Female</div> ";"SS-FF-F.png ";"SS-FF-F.png ";"Zubehör für Flat-Face Steckkupplungen ";"Accessories for Flat-Face Quick Release Couplings "
"3907 ";" 15.26 ";"Verschlusskappe - Typ: ISO-Norm 16028 ";"Dust Cap - Type: ISO-Norm 16028 ";"<div>Staubschutz für Flat-Face Steckkupplungen <br>
Verschlusskappe - Kunststoff - für Stecker</div> ";"<div>Dust Protection for Flat-Face Quick Release &nbsp;Couplings <br>
Dust Cap - Plastic - for Male</div> ";"SS-FF-M.png ";"SS-FF-M.png ";"Zubehör für Flat-Face Steckkupplungen ";"Accessories for Flat-Face Quick Release Couplings "
